[20/Mar/2018 07:06:38] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:38] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:38] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /crm/hostservers04/ HTTP/1.1" 200 7692
[20/Mar/2018 07:06:40] "GET /static/bootstrap/css/dashboard.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/css/bootstrap.min.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/js/holder.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:40] "GET /static/bootstrap/js/ie10-viewport-bug-workaround.js HTTP/1.1" 304 0
[20/Mar/2018 07:06:41] "GET /crm/hostservers03/ HTTP/1.1" 200 14091
[20/Mar/2018 07:06:42] "GET /crm/hostservers04/ HTTP/1.1" 200 7692
[20/Mar/2018 07:06:43] "GET /crm/hostservers05 HTTP/1.1" 301 0
/home/app/django/crm_serverhost/crm/views.py:233: UnorderedObjectListWarning: Pagination may yield inconsistent results with an unordered object_list: <class 'crm.models.HostServer05'> QuerySet.
  paginator = Paginator(hostserver_list, count_page)
[20/Mar/2018 07:06:43] "GET /crm/hostservers05/ HTTP/1.1" 200 8257
[20/Mar/2018 07:06:48] "GET /crm/hostservers04/ HTTP/1.1" 200 7692
[20/Mar/2018 07:06:49] "GET /crm/hostservers05/ HTTP/1.1" 200 8257
[20/Mar/2018 07:07:05] "POST /admin/crm/hostserver05/ HTTP/1.1" 200 3551
[20/Mar/2018 07:07:05] "GET /static/admin/js/cancel.js HTTP/1.1" 200 204
[20/Mar/2018 07:07:06] "POST /admin/crm/hostserver05/ HTTP/1.1" 302 0
[20/Mar/2018 07:07:06] "GET /admin/crm/hostserver05/ HTTP/1.1" 200 8476
[20/Mar/2018 07:07:06] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:07:08] "GET /admin/ HTTP/1.1" 200 13028
[20/Mar/2018 07:07:08] "GET /static/admin/img/icon-deletelink.svg HTTP/1.1" 200 392
[20/Mar/2018 07:07:09] "GET /admin/crm/hostserver04/ HTTP/1.1" 200 8347
[20/Mar/2018 07:07:09] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:07:12] "GET /admin/crm/hostserver04/add/ HTTP/1.1" 200 16669
[20/Mar/2018 07:07:12] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:09:19] "POST /admin/crm/hostserver04/add/ HTTP/1.1" 302 0
[20/Mar/2018 07:09:19] "GET /admin/crm/hostserver04/ HTTP/1.1" 200 12555
[20/Mar/2018 07:09:19] "GET /admin/jsi18n/ HTTP/1.1" 200 3185
[20/Mar/2018 07:09:24] "GET /crm/hostservers05/ HTTP/1.1" 200 7692
[20/Mar/2018 07:09:24] "GET /static/bootstrap/js/bootstrap.min.js HTTP/1.1" 304 0
[20/Mar/2018 07:09:24] "GET /static/bootstrap/css/custom.css HTTP/1.1" 304 0
[20/Mar/2018 07:09:24] "GET /static/bootstrap/js/jquery-3.2.1.js HTTP/1.1" 304 0
